V1,signif
aten_0.1.m1.32518.m1,0
aten_0.1.m1.32519.m1,0
aten_0.1.m1.3252.m1,0
aten_0.1.m1.32522.m1,0
aten_0.1.m1.32523.m1,0
aten_0.1.m1.32524.m1,0
aten_0.1.m1.32528.m1,0
aten_0.1.m1.3253.m1,0
aten_0.1.m1.32531.m1,0
aten_0.1.m1.32532.m1,0
aten_0.1.m1.32534.m1,0
aten_0.1.m1.32536.m1,0
aten_0.1.m1.32537.m1,0
aten_0.1.m1.32538.m1,0
aten_0.1.m1.32539.m1,0
aten_0.1.m1.32541.m1,0
aten_0.1.m1.32542.m1,0
aten_0.1.m1.32543.m1,0
aten_0.1.m1.32544.m1,0
aten_0.1.m1.32545.m1,0
aten_0.1.m1.32547.m1,0
aten_0.1.m1.32548.m1,0
aten_0.1.m1.32549.m1,0
aten_0.1.m1.3255.m1,0
aten_0.1.m1.32551.m1,0
aten_0.1.m1.32552.m1,0
aten_0.1.m1.32553.m1,0
aten_0.1.m1.32554.m1,0
aten_0.1.m1.32555.m1,0
aten_0.1.m1.32557.m1,0
aten_0.1.m1.32558.m1,0
aten_0.1.m1.32559.m1,0
aten_0.1.m1.3256.m1,0
aten_0.1.m1.32560.m1,0
aten_0.1.m1.32568.m1,0
aten_0.1.m1.32570.m1,0
aten_0.1.m1.32572.m1,0
aten_0.1.m1.32573.m1,0
aten_0.1.m1.32574.m1,0
aten_0.1.m1.32578.m1,0
aten_0.1.m1.32579.m1,0
aten_0.1.m1.32580.m1,0
aten_0.1.m1.32581.m1,0
aten_0.1.m1.32582.m1,0
aten_0.1.m1.32583.m1,0
aten_0.1.m1.32585.m1,0
aten_0.1.m1.32586.m1,0
aten_0.1.m1.32587.m1,0
aten_0.1.m1.32588.m1,0
aten_0.1.m1.32589.m1,0
aten_0.1.m1.3259.m1,0
aten_0.1.m1.32591.m1,0
aten_0.1.m1.32592.m1,0
aten_0.1.m1.32593.m1,0
aten_0.1.m1.32594.m1,0
aten_0.1.m1.32595.m1,0
aten_0.1.m1.32596.m1,0
aten_0.1.m1.32599.m1,0
aten_0.1.m1.326.m1,0
aten_0.1.m1.3260.m1,0
aten_0.1.m1.32604.m1,0
aten_0.1.m1.32607.m1,0
aten_0.1.m1.32612.m1,0
aten_0.1.m1.32613.m1,0
aten_0.1.m1.32614.m1,0
aten_0.1.m1.32616.m1,0
aten_0.1.m1.32617.m1,0
aten_0.1.m1.32619.m1,0
aten_0.1.m1.32621.m1,0
aten_0.1.m1.32623.m1,0
aten_0.1.m1.32624.m1,0
aten_0.1.m1.32627.m1,0
aten_0.1.m1.32628.m1,0
aten_0.1.m1.32631.m1,0
aten_0.1.m1.32632.m1,0
aten_0.1.m1.32633.m1,0
aten_0.1.m1.32634.m1,0
aten_0.1.m1.32635.m1,0
aten_0.1.m1.32636.m1,0
aten_0.1.m1.32639.m1,0
aten_0.1.m1.32641.m1,0
aten_0.1.m1.32642.m1,0
aten_0.1.m1.32646.m1,0
aten_0.1.m1.32649.m1,0
aten_0.1.m1.3265.m1,0
aten_0.1.m1.32650.m1,0
aten_0.1.m1.32651.m1,0
aten_0.1.m1.32652.m1,0
aten_0.1.m1.32654.m1,0
aten_0.1.m1.32655.m1,0
aten_0.1.m1.32656.m1,0
aten_0.1.m1.32657.m1,0
aten_0.1.m1.32658.m1,0
aten_0.1.m1.3266.m1,0
aten_0.1.m1.32661.m1,0
aten_0.1.m1.32662.m1,0
aten_0.1.m1.32663.m1,0
aten_0.1.m1.32664.m1,0
aten_0.1.m1.32666.m1,0
aten_0.1.m1.32668.m1,0
aten_0.1.m1.32669.m1,0
aten_0.1.m1.3267.m1,0
aten_0.1.m1.32671.m1,0
aten_0.1.m1.32672.m1,0
aten_0.1.m1.32673.m1,0
aten_0.1.m1.32674.m1,0
aten_0.1.m1.32675.m1,0
aten_0.1.m1.32676.m1,0
aten_0.1.m1.32677.m1,0
aten_0.1.m1.32678.m1,0
aten_0.1.m1.32679.m1,0
aten_0.1.m1.3268.m1,0
aten_0.1.m1.32680.m1,0
aten_0.1.m1.32687.m1,0
aten_0.1.m1.32688.m1,0
aten_0.1.m1.32689.m1,0
aten_0.1.m1.32690.m1,0
aten_0.1.m1.32691.m1,0
aten_0.1.m1.32692.m1,0
aten_0.1.m1.32693.m1,0
aten_0.1.m1.32695.m1,0
aten_0.1.m1.32696.m1,0
aten_0.1.m1.32698.m1,0
aten_0.1.m1.32699.m1,0
aten_0.1.m1.327.m1,0
aten_0.1.m1.3270.m1,0
aten_0.1.m1.32701.m1,0
aten_0.1.m1.32703.m1,0
aten_0.1.m1.32705.m1,0
aten_0.1.m1.32709.m1,0
aten_0.1.m1.3271.m1,0
aten_0.1.m1.32710.m1,0
aten_0.1.m1.32711.m1,0
aten_0.1.m1.32712.m1,0
aten_0.1.m1.32713.m1,0
aten_0.1.m1.32714.m1,0
aten_0.1.m1.32716.m1,0
aten_0.1.m1.32717.m1,0
aten_0.1.m1.32718.m1,0
aten_0.1.m1.32719.m1,0
aten_0.1.m1.32724.m1,0
aten_0.1.m1.32725.m1,0
aten_0.1.m1.32726.m1,0
aten_0.1.m1.32727.m1,0
aten_0.1.m1.32729.m1,0
aten_0.1.m1.32730.m1,0
aten_0.1.m1.32731.m1,0
aten_0.1.m1.32733.m1,0
aten_0.1.m1.32734.m1,0
aten_0.1.m1.32739.m1,0
aten_0.1.m1.32742.m1,0
aten_0.1.m1.32743.m1,0
aten_0.1.m1.32744.m1,0
aten_0.1.m1.32745.m1,0
aten_0.1.m1.32746.m1,0
aten_0.1.m1.32747.m1,0
aten_0.1.m1.32748.m1,0
aten_0.1.m1.32749.m1,0
aten_0.1.m1.3275.m1,0
aten_0.1.m1.32751.m1,0
aten_0.1.m1.32754.m1,0
aten_0.1.m1.32755.m1,0
aten_0.1.m1.32757.m1,0
aten_0.1.m1.32758.m1,0
aten_0.1.m1.32760.m1,0
aten_0.1.m1.32761.m1,0
aten_0.1.m1.32765.m1,0
aten_0.1.m1.32766.m1,0
aten_0.1.m1.32767.m1,0
aten_0.1.m1.32768.m1,0
aten_0.1.m1.32769.m1,0
aten_0.1.m1.32770.m1,0
aten_0.1.m1.32772.m1,0
aten_0.1.m1.32774.m1,0
aten_0.1.m1.32775.m1,0
aten_0.1.m1.32776.m1,0
aten_0.1.m1.32777.m1,0
aten_0.1.m1.32782.m1,0
aten_0.1.m1.32783.m1,0
aten_0.1.m1.32785.m1,0
aten_0.1.m1.32786.m1,0
aten_0.1.m1.32787.m1,0
aten_0.1.m1.32788.m1,0
aten_0.1.m1.32791.m1,0
aten_0.1.m1.32792.m1,0
aten_0.1.m1.32794.m1,0
aten_0.1.m1.32795.m1,0
aten_0.1.m1.32796.m1,0
aten_0.1.m1.3280.m1,0
aten_0.1.m1.32800.m1,0
aten_0.1.m1.32801.m1,0
aten_0.1.m1.32803.m1,0
aten_0.1.m1.32804.m1,0
aten_0.1.m1.32808.m1,0
aten_0.1.m1.32812.m1,0
aten_0.1.m1.32813.m1,0
aten_0.1.m1.32814.m1,0
aten_0.1.m1.32815.m1,0
aten_0.1.m1.32816.m1,0
aten_0.1.m1.32817.m1,0
aten_0.1.m1.32818.m1,0
aten_0.1.m1.32819.m1,0
aten_0.1.m1.32820.m1,0
aten_0.1.m1.32821.m1,0
aten_0.1.m1.32822.m1,0
aten_0.1.m1.32824.m1,0
aten_0.1.m1.32825.m1,0
aten_0.1.m1.32826.m1,0
aten_0.1.m1.32827.m1,0
aten_0.1.m1.32828.m1,0
aten_0.1.m1.32829.m1,0
aten_0.1.m1.32831.m1,0
aten_0.1.m1.32832.m1,0
aten_0.1.m1.32833.m1,0
aten_0.1.m1.32834.m1,0
aten_0.1.m1.32836.m1,0
aten_0.1.m1.32837.m1,0
aten_0.1.m1.32838.m1,0
aten_0.1.m1.32840.m1,0
aten_0.1.m1.32841.m1,0
aten_0.1.m1.32850.m1,0
aten_0.1.m1.32852.m1,0
aten_0.1.m1.32853.m1,0
aten_0.1.m1.32854.m1,0
aten_0.1.m1.32855.m1,0
aten_0.1.m1.32857.m1,0
aten_0.1.m1.32858.m1,0
aten_0.1.m1.32859.m1,0
aten_0.1.m1.3286.m1,0
aten_0.1.m1.32860.m1,0
aten_0.1.m1.32864.m1,0
aten_0.1.m1.32869.m1,0
aten_0.1.m1.3287.m1,0
aten_0.1.m1.32873.m1,0
aten_0.1.m1.32875.m1,0
aten_0.1.m1.32877.m1,0
aten_0.1.m1.32878.m1,0
aten_0.1.m1.32880.m1,0
aten_0.1.m1.32881.m1,0
aten_0.1.m1.32882.m1,0
aten_0.1.m1.32883.m1,0
aten_0.1.m1.32884.m1,0
aten_0.1.m1.32885.m1,0
aten_0.1.m1.32886.m1,0
aten_0.1.m1.32887.m1,0
aten_0.1.m1.32889.m1,0
aten_0.1.m1.32890.m1,0
aten_0.1.m1.32891.m1,0
aten_0.1.m1.32892.m1,0
aten_0.1.m1.32893.m1,0
aten_0.1.m1.32895.m1,0
aten_0.1.m1.32897.m1,0
aten_0.1.m1.32898.m1,0
aten_0.1.m1.329.m1,0
aten_0.1.m1.3290.m1,0
aten_0.1.m1.32901.m1,0
aten_0.1.m1.32902.m1,0
aten_0.1.m1.32906.m1,0
aten_0.1.m1.32907.m1,0
aten_0.1.m1.32909.m1,0
aten_0.1.m1.3291.m1,0
aten_0.1.m1.32910.m1,0
aten_0.1.m1.32911.m1,0
aten_0.1.m1.32912.m1,0
aten_0.1.m1.32913.m1,0
aten_0.1.m1.32915.m1,0
aten_0.1.m1.32916.m1,0
aten_0.1.m1.32918.m1,0
aten_0.1.m1.32919.m1,0
aten_0.1.m1.32920.m1,0
aten_0.1.m1.32921.m1,0
aten_0.1.m1.32923.m1,0
aten_0.1.m1.32924.m1,0
aten_0.1.m1.32925.m1,0
aten_0.1.m1.32926.m1,0
aten_0.1.m1.32927.m1,0
aten_0.1.m1.32928.m1,0
aten_0.1.m1.32932.m1,0
aten_0.1.m1.32934.m1,0
aten_0.1.m1.32936.m1,0
aten_0.1.m1.32939.m1,0
aten_0.1.m1.32940.m1,0
aten_0.1.m1.32943.m1,0
aten_0.1.m1.32944.m1,0
aten_0.1.m1.32946.m1,0
aten_0.1.m1.32948.m1,0
aten_0.1.m1.3295.m1,0
aten_0.1.m1.32950.m1,0
aten_0.1.m1.32951.m1,0
aten_0.1.m1.32953.m1,0
aten_0.1.m1.32954.m1,0
aten_0.1.m1.32955.m1,0
aten_0.1.m1.32957.m1,0
aten_0.1.m1.32959.m1,0
aten_0.1.m1.3296.m1,0
aten_0.1.m1.32962.m1,0
aten_0.1.m1.32963.m1,0
aten_0.1.m1.32967.m1,0
aten_0.1.m1.32968.m1,0
aten_0.1.m1.32969.m1,0
aten_0.1.m1.3297.m1,0
aten_0.1.m1.32971.m1,0
aten_0.1.m1.32972.m1,0
aten_0.1.m1.32974.m1,0
aten_0.1.m1.32978.m1,0
aten_0.1.m1.3298.m1,0
aten_0.1.m1.32980.m1,0
aten_0.1.m1.32986.m1,0
aten_0.1.m1.32987.m1,0
aten_0.1.m1.32988.m1,0
aten_0.1.m1.32989.m1,0
aten_0.1.m1.3299.m1,0
aten_0.1.m1.32992.m1,0
aten_0.1.m1.32993.m1,0
aten_0.1.m1.32994.m1,0
aten_0.1.m1.32997.m1,0
aten_0.1.m1.33.m1,0
aten_0.1.m1.3300.m1,0
aten_0.1.m1.33001.m1,0
aten_0.1.m1.33002.m1,0
aten_0.1.m1.33003.m1,0
aten_0.1.m1.33004.m1,0
aten_0.1.m1.33005.m1,0
aten_0.1.m1.33007.m1,0
aten_0.1.m1.33009.m1,0
aten_0.1.m1.33010.m1,0
aten_0.1.m1.33013.m1,0
aten_0.1.m1.33014.m1,0
aten_0.1.m1.33015.m1,0
aten_0.1.m1.33019.m1,0
aten_0.1.m1.3302.m1,0
aten_0.1.m1.33020.m1,0
aten_0.1.m1.33026.m1,0
aten_0.1.m1.33028.m1,0
aten_0.1.m1.33029.m1,0
aten_0.1.m1.3303.m1,0
aten_0.1.m1.33031.m1,0
aten_0.1.m1.33033.m1,0
aten_0.1.m1.33034.m1,0
aten_0.1.m1.33035.m1,0
aten_0.1.m1.33036.m1,0
aten_0.1.m1.33038.m1,0
aten_0.1.m1.33039.m1,0
aten_0.1.m1.33040.m1,0
aten_0.1.m1.33041.m1,0
aten_0.1.m1.33042.m1,0
aten_0.1.m1.33046.m1,0
aten_0.1.m1.33049.m1,0
aten_0.1.m1.3305.m1,0
aten_0.1.m1.33050.m1,0
aten_0.1.m1.33051.m1,0
aten_0.1.m1.33052.m1,0
aten_0.1.m1.33053.m1,0
aten_0.1.m1.33054.m1,0
aten_0.1.m1.33055.m1,0
aten_0.1.m1.33056.m1,0
aten_0.1.m1.33059.m1,0
aten_0.1.m1.33060.m1,0
aten_0.1.m1.33061.m1,0
aten_0.1.m1.33063.m1,0
aten_0.1.m1.33065.m1,0
aten_0.1.m1.33066.m1,0
aten_0.1.m1.33068.m1,0
aten_0.1.m1.33069.m1,0
aten_0.1.m1.3307.m1,0
aten_0.1.m1.33070.m1,0
aten_0.1.m1.33071.m1,0
aten_0.1.m1.33072.m1,0
aten_0.1.m1.33074.m1,0
aten_0.1.m1.33075.m1,0
aten_0.1.m1.33076.m1,0
aten_0.1.m1.33077.m1,0
aten_0.1.m1.33078.m1,0
aten_0.1.m1.3308.m1,0
aten_0.1.m1.33080.m1,0
aten_0.1.m1.33081.m1,0
aten_0.1.m1.33082.m1,0
aten_0.1.m1.33084.m1,0
aten_0.1.m1.33085.m1,0
aten_0.1.m1.33087.m1,0
aten_0.1.m1.33091.m1,0
aten_0.1.m1.33092.m1,0
aten_0.1.m1.33095.m1,0
aten_0.1.m1.33097.m1,0
aten_0.1.m1.33098.m1,0
aten_0.1.m1.331.m1,0
aten_0.1.m1.3310.m1,0
aten_0.1.m1.33100.m1,0
aten_0.1.m1.33101.m1,0
aten_0.1.m1.33103.m1,0
aten_0.1.m1.33104.m1,0
aten_0.1.m1.33105.m1,0
aten_0.1.m1.33107.m1,0
aten_0.1.m1.33110.m1,0
aten_0.1.m1.33111.m1,0
aten_0.1.m1.33113.m1,0
aten_0.1.m1.33115.m1,0
aten_0.1.m1.33116.m1,0
aten_0.1.m1.33117.m1,0
aten_0.1.m1.33118.m1,0
aten_0.1.m1.33119.m1,0
aten_0.1.m1.3312.m1,0
aten_0.1.m1.33120.m1,0
aten_0.1.m1.33121.m1,0
aten_0.1.m1.33123.m1,0
aten_0.1.m1.33124.m1,0
aten_0.1.m1.33125.m1,0
aten_0.1.m1.33126.m1,0
aten_0.1.m1.33127.m1,0
aten_0.1.m1.33128.m1,0
aten_0.1.m1.3313.m1,0
aten_0.1.m1.33131.m1,0
aten_0.1.m1.33132.m1,0
aten_0.1.m1.33134.m1,0
aten_0.1.m1.33135.m1,0
aten_0.1.m1.33136.m1,0
aten_0.1.m1.33141.m1,0
aten_0.1.m1.33142.m1,0
aten_0.1.m1.33144.m1,0
aten_0.1.m1.33145.m1,0
aten_0.1.m1.33147.m1,0
aten_0.1.m1.33148.m1,0
aten_0.1.m1.33149.m1,0
aten_0.1.m1.33151.m1,0
aten_0.1.m1.33154.m1,0
aten_0.1.m1.33157.m1,0
aten_0.1.m1.3316.m1,0
aten_0.1.m1.33160.m1,0
aten_0.1.m1.33162.m1,0
aten_0.1.m1.33163.m1,0
aten_0.1.m1.33164.m1,0
aten_0.1.m1.33166.m1,0
aten_0.1.m1.33167.m1,0
aten_0.1.m1.33168.m1,0
aten_0.1.m1.33169.m1,0
aten_0.1.m1.3317.m1,0
aten_0.1.m1.33175.m1,0
aten_0.1.m1.33176.m1,0
aten_0.1.m1.33177.m1,0
aten_0.1.m1.33179.m1,0
aten_0.1.m1.3318.m1,0
aten_0.1.m1.33180.m1,0
aten_0.1.m1.33181.m1,0
aten_0.1.m1.33183.m1,0
aten_0.1.m1.33184.m1,0
aten_0.1.m1.33185.m1,0
aten_0.1.m1.33186.m1,0
aten_0.1.m1.33187.m1,0
aten_0.1.m1.33188.m1,0
aten_0.1.m1.3319.m1,0
aten_0.1.m1.33198.m1,0
aten_0.1.m1.33199.m1,0
aten_0.1.m1.3320.m1,0
aten_0.1.m1.33200.m1,0
aten_0.1.m1.33201.m1,0
aten_0.1.m1.33202.m1,0
aten_0.1.m1.33203.m1,0
aten_0.1.m1.33204.m1,0
aten_0.1.m1.33206.m1,0
aten_0.1.m1.33207.m1,0
aten_0.1.m1.33208.m1,0
aten_0.1.m1.33210.m1,0
aten_0.1.m1.33212.m1,0
aten_0.1.m1.33215.m1,0
aten_0.1.m1.33217.m1,0
aten_0.1.m1.33218.m1,0
aten_0.1.m1.3322.m1,0
aten_0.1.m1.33221.m1,0
aten_0.1.m1.33224.m1,0
aten_0.1.m1.33225.m1,0
aten_0.1.m1.33226.m1,0
aten_0.1.m1.33228.m1,0
aten_0.1.m1.3323.m1,0
aten_0.1.m1.33231.m1,0
aten_0.1.m1.33233.m1,0
aten_0.1.m1.33234.m1,0
aten_0.1.m1.33235.m1,0
aten_0.1.m1.33236.m1,0
aten_0.1.m1.33237.m1,0
aten_0.1.m1.33238.m1,0
aten_0.1.m1.33239.m1,0
aten_0.1.m1.3324.m1,0
aten_0.1.m1.33241.m1,0
aten_0.1.m1.33245.m1,0
aten_0.1.m1.33246.m1,0
aten_0.1.m1.33247.m1,0
aten_0.1.m1.33248.m1,0
aten_0.1.m1.33249.m1,0
aten_0.1.m1.3325.m1,0
aten_0.1.m1.33250.m1,0
aten_0.1.m1.33251.m1,0
aten_0.1.m1.33252.m1,0
aten_0.1.m1.33255.m1,0
aten_0.1.m1.33257.m1,0
aten_0.1.m1.33259.m1,0
aten_0.1.m1.3326.m1,0
aten_0.1.m1.33261.m1,0
aten_0.1.m1.33267.m1,0
aten_0.1.m1.33268.m1,0
aten_0.1.m1.33270.m1,0
aten_0.1.m1.33271.m1,0
aten_0.1.m1.33272.m1,0
aten_0.1.m1.33273.m1,0
aten_0.1.m1.33274.m1,0
aten_0.1.m1.33275.m1,0
aten_0.1.m1.33277.m1,0
aten_0.1.m1.33278.m1,0
aten_0.1.m1.3328.m1,0
aten_0.1.m1.33281.m1,0
aten_0.1.m1.33284.m1,0
aten_0.1.m1.33285.m1,0
aten_0.1.m1.33286.m1,0
aten_0.1.m1.33289.m1,0
aten_0.1.m1.33290.m1,0
aten_0.1.m1.33291.m1,0
aten_0.1.m1.33293.m1,0
aten_0.1.m1.33294.m1,0
aten_0.1.m1.33296.m1,0
aten_0.1.m1.33297.m1,0
aten_0.1.m1.33298.m1,0
aten_0.1.m1.33299.m1,0
aten_0.1.m1.33300.m1,0
aten_0.1.m1.33301.m1,0
aten_0.1.m1.33302.m1,0
aten_0.1.m1.33305.m1,0
aten_0.1.m1.33306.m1,0
aten_0.1.m1.33307.m1,0
aten_0.1.m1.3331.m1,0
aten_0.1.m1.33311.m1,0
aten_0.1.m1.33312.m1,0
aten_0.1.m1.33315.m1,0
aten_0.1.m1.33318.m1,0
aten_0.1.m1.33319.m1,0
aten_0.1.m1.3332.m1,0
aten_0.1.m1.33320.m1,0
aten_0.1.m1.33323.m1,0
aten_0.1.m1.33324.m1,0
aten_0.1.m1.33325.m1,0
aten_0.1.m1.33326.m1,0
aten_0.1.m1.33328.m1,0
aten_0.1.m1.33330.m1,0
aten_0.1.m1.33331.m1,0
aten_0.1.m1.33332.m1,0
aten_0.1.m1.33334.m1,0
aten_0.1.m1.33336.m1,0
aten_0.1.m1.33337.m1,0
aten_0.1.m1.33338.m1,0
aten_0.1.m1.33339.m1,0
aten_0.1.m1.33340.m1,0
aten_0.1.m1.33341.m1,0
aten_0.1.m1.33342.m1,0
aten_0.1.m1.33343.m1,0
aten_0.1.m1.33346.m1,0
aten_0.1.m1.33349.m1,0
aten_0.1.m1.33351.m1,0
aten_0.1.m1.33353.m1,0
aten_0.1.m1.33355.m1,0
aten_0.1.m1.33356.m1,0
aten_0.1.m1.33357.m1,0
aten_0.1.m1.33358.m1,0
aten_0.1.m1.3336.m1,0
aten_0.1.m1.33360.m1,0
aten_0.1.m1.33364.m1,0
aten_0.1.m1.33365.m1,0
aten_0.1.m1.33366.m1,0
aten_0.1.m1.33367.m1,0
aten_0.1.m1.33368.m1,0
aten_0.1.m1.33369.m1,0
aten_0.1.m1.33370.m1,0
aten_0.1.m1.33371.m1,0
aten_0.1.m1.33374.m1,0
aten_0.1.m1.33375.m1,0
aten_0.1.m1.33380.m1,0
aten_0.1.m1.33381.m1,0
aten_0.1.m1.33382.m1,0
aten_0.1.m1.33383.m1,0
aten_0.1.m1.33385.m1,0
aten_0.1.m1.33388.m1,0
aten_0.1.m1.3339.m1,0
aten_0.1.m1.33393.m1,0
aten_0.1.m1.33394.m1,0
aten_0.1.m1.33395.m1,0
aten_0.1.m1.33397.m1,0
aten_0.1.m1.33400.m1,0
aten_0.1.m1.33401.m1,0
aten_0.1.m1.3341.m1,0
aten_0.1.m1.33412.m1,0
aten_0.1.m1.33417.m1,0
aten_0.1.m1.33420.m1,0
aten_0.1.m1.33424.m1,0
aten_0.1.m1.33425.m1,0
aten_0.1.m1.3343.m1,0
aten_0.1.m1.33431.m1,0
aten_0.1.m1.33433.m1,0
aten_0.1.m1.33434.m1,0
aten_0.1.m1.33436.m1,0
aten_0.1.m1.33437.m1,0
aten_0.1.m1.33438.m1,0
aten_0.1.m1.33439.m1,0
aten_0.1.m1.33440.m1,0
aten_0.1.m1.33442.m1,0
aten_0.1.m1.33444.m1,0
aten_0.1.m1.33445.m1,0
aten_0.1.m1.33447.m1,0
aten_0.1.m1.33448.m1,0
aten_0.1.m1.3345.m1,0
aten_0.1.m1.33450.m1,0
aten_0.1.m1.33452.m1,0
aten_0.1.m1.33453.m1,0
aten_0.1.m1.33455.m1,0
aten_0.1.m1.33456.m1,0
aten_0.1.m1.33457.m1,0
aten_0.1.m1.33459.m1,0
aten_0.1.m1.3346.m1,0
aten_0.1.m1.33460.m1,0
aten_0.1.m1.33462.m1,0
aten_0.1.m1.33464.m1,0
aten_0.1.m1.33466.m1,0
aten_0.1.m1.33468.m1,0
aten_0.1.m1.33472.m1,0
aten_0.1.m1.33473.m1,0
aten_0.1.m1.33476.m1,0
aten_0.1.m1.33478.m1,0
aten_0.1.m1.3348.m1,0
aten_0.1.m1.33481.m1,0
aten_0.1.m1.33482.m1,0
aten_0.1.m1.33483.m1,0
aten_0.1.m1.33484.m1,0
aten_0.1.m1.33488.m1,0
aten_0.1.m1.3349.m1,0
aten_0.1.m1.33490.m1,0
aten_0.1.m1.33491.m1,0
aten_0.1.m1.33493.m1,0
aten_0.1.m1.33495.m1,0
aten_0.1.m1.33498.m1,0
aten_0.1.m1.33501.m1,0
aten_0.1.m1.33503.m1,0
aten_0.1.m1.33505.m1,0
aten_0.1.m1.33506.m1,0
aten_0.1.m1.33508.m1,0
aten_0.1.m1.33514.m1,0
aten_0.1.m1.33515.m1,0
aten_0.1.m1.33516.m1,0
aten_0.1.m1.33519.m1,0
aten_0.1.m1.33521.m1,0
aten_0.1.m1.33522.m1,0
aten_0.1.m1.33524.m1,0
aten_0.1.m1.33526.m1,0
aten_0.1.m1.33527.m1,0
aten_0.1.m1.33528.m1,0
aten_0.1.m1.33529.m1,0
aten_0.1.m1.33530.m1,0
aten_0.1.m1.33534.m1,0
aten_0.1.m1.33535.m1,0
aten_0.1.m1.33537.m1,0
aten_0.1.m1.33538.m1,0
aten_0.1.m1.33542.m1,0
aten_0.1.m1.33545.m1,0
aten_0.1.m1.33546.m1,0
aten_0.1.m1.33547.m1,0
aten_0.1.m1.3355.m1,0
aten_0.1.m1.33551.m1,0
aten_0.1.m1.33552.m1,0
aten_0.1.m1.33553.m1,0
aten_0.1.m1.33557.m1,0
aten_0.1.m1.33558.m1,0
aten_0.1.m1.33559.m1,0
aten_0.1.m1.3356.m1,0
aten_0.1.m1.33560.m1,0
aten_0.1.m1.33563.m1,0
aten_0.1.m1.33566.m1,0
aten_0.1.m1.33569.m1,0
aten_0.1.m1.3357.m1,0
aten_0.1.m1.33571.m1,0
aten_0.1.m1.33572.m1,0
aten_0.1.m1.33573.m1,0
aten_0.1.m1.33574.m1,0
aten_0.1.m1.33576.m1,0
aten_0.1.m1.33578.m1,0
aten_0.1.m1.33579.m1,0
aten_0.1.m1.3358.m1,0
aten_0.1.m1.33580.m1,0
aten_0.1.m1.33585.m1,0
aten_0.1.m1.33587.m1,0
aten_0.1.m1.33588.m1,0
aten_0.1.m1.33589.m1,0
aten_0.1.m1.33590.m1,0
aten_0.1.m1.33592.m1,0
aten_0.1.m1.33595.m1,0
aten_0.1.m1.33596.m1,0
aten_0.1.m1.3360.m1,0
aten_0.1.m1.33600.m1,0
aten_0.1.m1.33602.m1,0
aten_0.1.m1.33604.m1,0
aten_0.1.m1.33605.m1,0
aten_0.1.m1.33607.m1,0
aten_0.1.m1.33608.m1,0
aten_0.1.m1.33609.m1,0
aten_0.1.m1.33610.m1,0
aten_0.1.m1.33611.m1,0
aten_0.1.m1.33612.m1,0
aten_0.1.m1.33613.m1,0
aten_0.1.m1.33614.m1,0
aten_0.1.m1.33615.m1,0
aten_0.1.m1.33618.m1,0
aten_0.1.m1.33619.m1,0
aten_0.1.m1.3362.m1,0
aten_0.1.m1.33620.m1,0
aten_0.1.m1.33622.m1,0
aten_0.1.m1.33623.m1,0
aten_0.1.m1.33625.m1,0
aten_0.1.m1.33626.m1,0
aten_0.1.m1.33628.m1,0
aten_0.1.m1.33631.m1,0
aten_0.1.m1.33633.m1,0
aten_0.1.m1.33634.m1,0
aten_0.1.m1.33636.m1,0
aten_0.1.m1.33639.m1,0
aten_0.1.m1.33640.m1,0
aten_0.1.m1.33642.m1,0
aten_0.1.m1.33643.m1,0
aten_0.1.m1.33644.m1,0
aten_0.1.m1.33646.m1,0
aten_0.1.m1.33648.m1,0
aten_0.1.m1.33649.m1,0
aten_0.1.m1.3365.m1,0
aten_0.1.m1.33652.m1,0
aten_0.1.m1.33653.m1,0
aten_0.1.m1.33654.m1,0
aten_0.1.m1.33657.m1,0
aten_0.1.m1.33659.m1,0
aten_0.1.m1.33660.m1,0
aten_0.1.m1.33661.m1,0
aten_0.1.m1.33664.m1,0
aten_0.1.m1.33666.m1,0
aten_0.1.m1.33667.m1,0
aten_0.1.m1.33668.m1,0
aten_0.1.m1.33669.m1,0
aten_0.1.m1.33670.m1,0
aten_0.1.m1.33671.m1,0
aten_0.1.m1.33672.m1,0
aten_0.1.m1.33673.m1,0
aten_0.1.m1.33674.m1,0
aten_0.1.m1.33676.m1,0
aten_0.1.m1.33678.m1,0
aten_0.1.m1.33679.m1,0
aten_0.1.m1.33680.m1,0
aten_0.1.m1.33681.m1,0
aten_0.1.m1.33682.m1,0
aten_0.1.m1.33687.m1,0
aten_0.1.m1.33688.m1,0
aten_0.1.m1.33689.m1,0
aten_0.1.m1.33691.m1,0
aten_0.1.m1.33694.m1,0
aten_0.1.m1.33696.m1,0
aten_0.1.m1.337.m1,0
aten_0.1.m1.33703.m1,0
aten_0.1.m1.33705.m1,0
aten_0.1.m1.33707.m1,0
aten_0.1.m1.33713.m1,0
aten_0.1.m1.33714.m1,0
aten_0.1.m1.33715.m1,0
aten_0.1.m1.33717.m1,0
aten_0.1.m1.33719.m1,0
aten_0.1.m1.3372.m1,0
aten_0.1.m1.33720.m1,0
aten_0.1.m1.33721.m1,0
aten_0.1.m1.33722.m1,0
aten_0.1.m1.33724.m1,0
aten_0.1.m1.33726.m1,0
aten_0.1.m1.33727.m1,0
aten_0.1.m1.3373.m1,0
aten_0.1.m1.33730.m1,0
aten_0.1.m1.33732.m1,0
aten_0.1.m1.33734.m1,0
aten_0.1.m1.33735.m1,0
aten_0.1.m1.33736.m1,0
